order_id,product_name,sales,quantity,profit,product_id
ES-2014-3783003,"BIC Highlighters, Easy-Erase",38,2,8.82,OFF-ST-10001780
ES-2014-1429134,"Kraft Business Envelopes, Recycled",38,2,18.42,OFF-ELD-10002240
ES-2014-1429134,"BIC Highlighters, Blue",38,2,15.12,OFF-ST-10000886
IS-2014-2650,"Accos Clamps, 12 Pack",38,2,6,OFF-ST-10002371
ES-2014-5099955,"Elite Scissors, Serrated",38,2,2.28,OFF-SME-10002740
IN-2014-42437,"Rubbermaid Stacking Tray, Durable",38,2,5.01,OFF-ROG-10003733
CA-2014-134565,Xerox 1939,38,2,18.2112,OFF-FEL-10000998
EN-2014-1040,"Rubbermaid Light Bulb, Duo Pack",38,2,6,OFF-ST-10003764
IZ-2014-3590,"Sanford Highlighters, Water Color",38,2,13.62,OFF-FEL-10001405
ID-2014-85438,"Eldon Stacking Tray, Duo Pack",38,2,-20.208,OFF-ROG-10003898
GG-2014-3580,"Tenex Light Bulb, Black",38,2,11.34,OFF-ST-10003411
ES-2014-1325954,"Boston Highlighters, Blue",38,2,9.42,OFF-ST-10001091
ID-2014-49388,"Stiletto Scissors, Steel",38,2,-6.9234,OFF-ST-10004191
IT-2014-5524294,"Boston Highlighters, Easy-Erase",38,2,8.4,OFF-ST-10003835
US-2014-145436,"Fiskars Shears, Steel",38,2,4.992,OFF-ST-10000875
MX-2014-117569,"Wilson Jones 3-Hole Punch, Recycled",38,2,7.56,OFF-ST-10000268
MX-2014-134222,"Tenex Clock, Durable",38,2,-2.536,OFF-ST-10002506
US-2014-118024,"Stiletto Shears, Steel",38,2,-10.768,OFF-ST-10001142
US-2014-148054,Computer Printout Paper with Letter-Trim Perforations,38,2,18.2112,OFF-ST-10002574
IN-2014-56360,"Stockwell Clamps, Metal",38,2,2.22,OFF-ST-10001066
CA-2014-135307,SanDisk Cruzer 32 GB USB Flash Drive,38,2,12.1728,OFF-ST-10002546
IN-2014-12225,"GlobeWeis Business Envelopes, with clear poly window",38,2,8.724,OFF-ST-10003810
IT-2014-2019502,"Boston Highlighters, Easy-Erase",38,2,8.4,OFF-ST-10003764
IN-2014-64753,"Sanford Highlighters, Water Color",38,2,16.98,OFF-ST-10001050
ES-2014-5292672,"Stockwell Clamps, Bulk Pack",38,2,3,OFF-FEL-10002867
IN-2014-19904,"Tenex Light Bulb, Black",38,2,5.64,OFF-ST-10002510
MX-2011-160150,"Stiletto Scissors, Steel",31,2,13.8,OFF-TEN-10003127
UP-2011-3730,"Tenex Box, Wire Frame",31,2,14.28,OFF-ST-10004035
SA-2011-1980,"Ibico Binder, Economy",31,2,8.64,OFF-ROG-10001340
NI-2011-4070,"Acco Binding Machine, Economy",31,2,-41.946,OFF-ST-10001413
CA-2011-145317,"Executive Impressions 13"" Clairmont Wall Clock",31,2,8.0766,OFF-ST-10001346
IN-2011-13667,"Elite Ruler, Easy Grip",31,2,7.38,OFF-ST-10003231
MX-2011-164322,"Ames Manila Envelope, Recycled",31,2,5.32,OFF-ST-10001413
ID-2011-69716,"Fellowes Box, Wire Frame",31,2,-0.375,OFF-ST-10001460
ES-2011-1868803,"Enermax Memo Slips, Premium",31,2,0.6,OFF-ST-10000632
TZ-2011-8300,"Eldon Folders, Industrial",31,2,-2.472,OFF-ST-10000632
IN-2011-15053,"BIC Pens, Fluorescent",31,2,9,OFF-ST-10003305
US-2011-103933,"SanDisk Mouse, USB",31,2,-14.384,OFF-ST-10000355
US-2011-103856,"Boston Pencil Sharpener, Fluorescent",31,2,-0.4,OFF-ST-10000988
ES-2011-1273737,"Ibico Binder, Economy",31,2,8.64,OFF-ELD-10000819
US-2011-152296,"Belkin Mouse, Erganomic",31,2,-8.224,OFF-ST-10002905
US-2011-148929,"Cameo Mailers, Set of 50",31,2,-8.672,OFF-ST-10004097
MX-2011-151365,"Rogers Box, Wire Frame",31,2,5.8,OFF-ST-10001227
MX-2011-161963,"Cardinal 3-Hole Punch, Economy",31,2,3.84,OFF-ST-10000078
ES-2011-3995423,"Enermax Memo Slips, Recycled",31,2,5.88,OFF-FEL-10001865
IN-2011-39861,"Smead Folders, Blue",31,2,7.662,OFF-TEN-10001480
IN-2012-43165,"BIC Pens, Fluorescent",31,2,9,OFF-ST-10001213
ES-2012-5269514,"SanDisk Computer Printout Paper, Multicolor",31,2,-23.1,OFF-ST-10002714
ES-2012-5318538,"Enermax Memo Slips, Premium",31,2,0.6,OFF-ST-10000560
MX-2012-148663,"Cameo Peel and Seal, Security-Tint",31,2,1.56,OFF-ELD-10002240
LO-2012-1230,"Stockwell Rubber Bands, 12 Pack",31,2,9.3,OFF-ST-10003446
MX-2012-120943,"Stiletto Scissors, Steel",31,2,13.8,OFF-SME-10003530
MG-2012-4980,"Boston Pens, Fluorescent",31,2,5.22,OFF-ST-10002271
IN-2012-30579,"Jiffy Manila Envelope, with clear poly window",31,2,1.143,OFF-ST-10004228
IT-2012-3003466,"Green Bar Computer Printout Paper, Multicolor",31,2,-16.89,OFF-SME-10004247
US-2012-100930,"Cameo Mailers, Set of 50",31,2,-8.672,OFF-ST-10002172
ES-2012-2376528,"Boston Pens, Fluorescent",31,2,5.22,OFF-SME-10001718
TZ-2012-220,"Cardinal Binder, Durable",31,2,1.5,OFF-ROG-10000332
MX-2012-162915,"Wilson Jones 3-Hole Punch, Durable",31,2,9.016,OFF-ST-10001576
ES-2012-3704890,"BIC Pens, Fluorescent",31,2,10.2,OFF-FEL-10003848
CA-2012-129098,"Decoflex Hanging Personal Folder File, Blue",31,2,8.3268,OFF-ST-10002967
ES-2012-2712442,"Cardinal Binder, Durable",31,2,1.5,OFF-ST-10004930
IN-2012-81784,"Fellowes Folders, Wire Frame",31,2,-18.396,OFF-ST-10001646
ES-2012-3725853,"Boston Pens, Fluorescent",31,2,5.22,OFF-ROG-10004949
AO-2012-8920,"Elite Ruler, Easy Grip",31,2,2.1,OFF-ST-10002271
TU-2012-1690,"Belkin Mouse, Erganomic",31,2,-33.144,OFF-ST-10004368
IN-2012-61918,"Ibico Binder, Economy",31,2,7.74,OFF-TEN-10001129
IN-2013-80594,"Cardinal Binder, Durable",31,2,8.88,OFF-ST-10001505
ID-2013-66391,"GlobeWeis Business Envelopes, Set of 50",31,2,-3.468,OFF-ELD-10003918
ES-2013-3378994,"Smead Folders, Blue",31,2,0.642,OFF-ELD-10000124
ID-2013-55961,"Acme Letter Opener, Steel",31,2,-22.5534,OFF-ST-10002800
CA-2013-162901,Hanging Personal Folder File,31,2,7.85,OFF-ELD-10000151
CA-2013-123050,"Tenex File Box, Personal Filing Tote with Lid, Black",31,2,8.0652,OFF-ELD-10002279
ZI-2013-2620,"Boston Sketch Pad, Water Color",31,2,-69.432,OFF-ST-10003204
MX-2013-123799,"Fiskars Scissors, High Speed",31,2,4,OFF-FEL-10001630
IN-2013-75337,"Stockwell Rubber Bands, 12 Pack",31,2,11.16,OFF-FEL-10004974
IN-2013-36389,"Green Bar Memo Slips, Premium",31,2,8.43,OFF-SME-10004553
ES-2013-3420934,"Cardinal Binder, Durable",31,2,1.5,OFF-ST-10001173
ES-2013-2757712,"Smead Folders, Blue",31,2,0.642,OFF-ST-10001547
IN-2013-56885,"Tenex Box, Industrial",31,2,1.644,OFF-ST-10001646
IN-2013-70283,"Boston Pens, Fluorescent",31,2,4.32,OFF-ELD-10003181
MX-2013-145681,"Tenex Folders, Single Width",31,2,1.52,OFF-ST-10002505
MX-2013-159625,"Sanford Markers, Easy-Erase",31,2,14.08,OFF-ST-10004097
ES-2013-4180822,"Boston Pens, Fluorescent",31,2,5.22,OFF-ST-10001357
IN-2013-44537,"Enermax Memo Slips, Recycled",31,2,13.02,OFF-ST-10003295
NI-2013-3390,"Binney & Smith Canvas, Blue",31,2,-52.404,OFF-ST-10003837
ID-2013-47141,"GlobeWeis Business Envelopes, Set of 50",31,2,-3.468,OFF-FEL-10002658
IN-2013-66860,"Boston Pens, Fluorescent",31,2,4.32,OFF-ST-10001824
IT-2013-1571276,"Kleencut Box Cutter, Serrated",31,2,-17.61,OFF-ST-10003785
IT-2013-4388990,"Rogers Folders, Blue",31,2,-29.49,OFF-ST-10001755
ID-2013-14087,"SanDisk Memo Slips, Premium",31,2,8.124,OFF-ST-10002466
IT-2013-2763542,"Eldon Folders, Industrial",31,2,-2.472,OFF-ST-10002743
ES-2013-5623189,"Elite Ruler, Easy Grip",31,2,2.1,OFF-ROG-10004393
ID-2013-36242,"Ibico Binder, Durable",31,2,3.684,OFF-ST-10002406
AU-2013-2590,"BIC Pens, Fluorescent",31,2,10.2,OFF-ROG-10004393
ID-2013-56276,"GlobeWeis Business Envelopes, Set of 50",31,2,-3.468,OFF-ST-10002900
RO-2013-6290,"BIC Pens, Fluorescent",31,2,10.2,OFF-TEN-10002835
EG-2013-1790,"Stockwell Rubber Bands, 12 Pack",31,2,9.3,OFF-FEL-10001796
IN-2013-86285,"Ibico Binder, Economy",31,2,7.74,OFF-SME-10002823
MX-2013-163580,"Kraft Peel and Seal, Security-Tint",31,2,10.36,OFF-ST-10004317
ES-2013-3499277,"Cuisinart Coffee Grinder, Silver",31,2,-31.512,OFF-ST-10004409
NI-2013-8060,"Advantus Photo Frame, Erganomic",31,2,-22.74,OFF-ELD-10000151
ES-2013-1068972,"BIC Pens, Fluorescent",31,2,10.2,OFF-ST-10000078
ES-2013-1135793,"Tenex Box, Industrial",31,2,12.564,OFF-ST-10003547
IN-2013-53406,"Tenex Box, Wire Frame",31,2,10.86,OFF-FEL-10001541
IN-2014-75029,"BIC Pens, Fluorescent",31,2,9,OFF-ST-10001186
CA-2014-128076,GBC Durable Plastic Covers,31,2,10.062,OFF-ST-10002561
ES-2014-1016124,"Cardinal Binder, Durable",31,2,1.5,OFF-ST-10003572
CA-2014-153843,GBC VeloBind Cover Sets,31,2,15.44,OFF-ST-10001255
US-2014-139297,"SanDisk Mouse, USB",31,2,-14.384,OFF-ST-10000922
ID-2014-14283,"Cameo Manila Envelope, Security-Tint",31,2,-8.856,OFF-ST-10002714
ES-2014-2896926,"Rogers Folders, Blue",31,2,-29.49,OFF-FEL-10002837
IN-2014-75911,"Tenex Box, Wire Frame",31,2,10.86,OFF-ST-10000127
RS-2014-9040,"Ibico Binder, Economy",31,2,8.64,OFF-ST-10001547
MX-2014-138982,"Jiffy Peel and Seal, with clear poly window",31,2,5.96,OFF-ST-10000675
ES-2014-2189069,"Cardinal Binder, Durable",31,2,1.5,OFF-ST-10001580
NI-2014-4200,"Boston Sketch Pad, Water Color",31,2,-69.432,OFF-ST-10002900
US-2014-101770,"Belkin Mouse, Erganomic",31,2,-8.224,OFF-ST-10002074
IT-2014-2542510,"Acco Binder, Recycled",31,2,0.9,OFF-ELD-10002578
ID-2014-57627,"Eaton Note Cards, Multicolor",31,2,-15.36,OFF-TEN-10003148
ID-2014-37579,"Logitech Flash Drive, Erganomic",31,2,-0.588,OFF-FEL-10002158
MX-2014-107055,"Stiletto Scissors, Steel",31,2,13.8,OFF-ST-10003159
IN-2014-17160,"Green Bar Computer Printout Paper, Multicolor",31,2,-17.49,OFF-ST-10003455
ID-2014-10321,"Cameo Business Envelopes, Security-Tint",31,2,-0.69,OFF-ST-10002485
IT-2014-1168526,"Eldon Folders, Industrial",31,2,-2.472,OFF-ST-10000321
IN-2014-49017,"Memorex Flash Drive, USB",31,2,-4.1934,OFF-ST-10003414
MX-2014-161046,"Rogers Box, Wire Frame",31,2,5.8,OFF-FEL-10002867
ID-2014-42066,"Eaton Computer Printout Paper, Multicolor",31,2,-4.524,OFF-ELD-10002578
ES-2014-2608196,"Tenex Stacking Tray, Erganomic",31,2,6.624,OFF-ST-10000918
CA-2014-560,"Tenex Box, Wire Frame",31,2,14.28,OFF-ST-10002151
ID-2014-20422,"OIC Rubber Bands, Metal",31,2,-3.138,OFF-ST-10001490
CA-2014-131492,"Linden 10"" Round Wall Clock, Black",31,2,10.3904,OFF-ST-10002539
ID-2014-36473,"Green Bar Note Cards, 8.5 x 11",31,2,-1.818,OFF-ST-10000643
IN-2014-12253,"BIC Pens, Fluorescent",31,2,9,OFF-ST-10002583
TZ-2014-5550,"Smead Folders, Blue",31,2,0.642,OFF-ST-10002539
ES-2014-2504689,"Eldon Light Bulb, Durable",31,2,5.742,OFF-ST-10004660
MX-2014-167493,"Ames Manila Envelope, Recycled",31,2,5.32,OFF-ST-10004097
MX-2014-159989,"Tenex Folders, Single Width",31,2,1.52,OFF-ST-10000711
ES-2014-1734818,"Ibico Binder, Economy",31,2,8.64,OFF-SME-10001149
CA-2014-146164,Personal File Boxes with Fold-Down Carry Handle,31,2,7.79,OFF-ST-10002172
ES-2014-2421154,"Boston Pens, Fluorescent",31,2,5.22,OFF-ST-10002423
ES-2011-5040255,"Green Bar Note Cards, Multicolor",34,2,-6.15,OFF-ST-10000060
SA-2011-7370,"OIC Clamps, Assorted Sizes",34,2,12.36,OFF-ST-10003479
IN-2011-35857,"Rubbermaid Light Bulb, Duo Pack",34,2,7.92,OFF-ST-10003058
CA-2011-169803,Kingston Digital DataTraveler 32GB USB 2.0,34,2,2.034,OFF-ST-10000287
ES-2011-5729514,"Sanford Highlighters, Fluorescent",34,2,14.28,OFF-ST-10003718
IN-2011-10426,"Eldon Folders, Single Width",34,2,3.36,OFF-ST-10004489
IT-2011-2226067,"Accos Clamps, Assorted Sizes",34,2,10.08,OFF-ELD-10004625
IN-2011-83590,"Sanford Highlighters, Fluorescent",34,2,11.22,OFF-ST-10001590
IN-2011-36375,"Sanford Highlighters, Fluorescent",34,2,11.22,OFF-ST-10000892
ES-2011-1846006,"Accos Clamps, Assorted Sizes",34,2,10.08,OFF-ST-10001272
MZ-2011-9060,"Eldon Folders, Blue",34,2,5.76,OFF-ST-10000486
IN-2011-60791,"Binney & Smith Highlighters, Easy-Erase",34,2,15.84,OFF-ST-10000934
RO-2011-7070,"Advantus Light Bulb, Durable",34,2,8.16,OFF-ST-10004346
ES-2011-2083843,"Cameo Business Envelopes, Security-Tint",34,2,12.18,OFF-ST-10001580
CA-2011-145387,GBC Recycled VeloBinder Covers,34,2,15.6768,OFF-FEL-10001541
MX-2011-116379,"Binney & Smith Markers, Fluorescent",34,2,2.36,OFF-TEN-10000794
ID-2011-13884,"Acme Letter Opener, Easy Grip",34,2,-3.8202,OFF-ST-10003606
ID-2011-30922,"Rogers Folders, Industrial",34,2,-26.193,OFF-TEN-10003089
ID-2011-64802,"Tenex Light Bulb, Duo Pack",34,2,-0.438,OFF-ST-10000952
IN-2011-50641,"Green Bar Memo Slips, Recycled",34,2,10.74,OFF-ST-10004748
ID-2011-52839,"BIC Highlighters, Fluorescent",34,2,-1.6446,OFF-ST-10003800
IN-2011-83513,"Avery 3-Hole Punch, Recycled",34,2,4.476,OFF-FEL-10001343
EG-2012-5130,"Green Bar Memo Slips, Recycled",34,2,6.06,OFF-ST-10003750
CA-2012-125185,36X48 HARDFLOOR CHAIRMAT,34,2,-5.4548,OFF-ST-10000352
CA-2012-110632,"Tenex Personal Self-Stacking Standard File Box, Black/Gray",34,2,9.1314,OFF-ST-10004019
US-2012-134054,"SanDisk Message Books, Multicolor",34,2,8.4,OFF-ROG-10004949
IN-2012-69765,"Tenex Box, Industrial",34,2,5.04,OFF-ST-10004489
MX-2012-154403,"Advantus Door Stop, Durable",34,2,-19.632,OFF-ST-10004186
IN-2012-33470,"Eldon Folders, Blue",34,2,10.5,OFF-ST-10004228
IN-2012-33470,"Sanford Highlighters, Fluorescent",34,2,11.22,OFF-ST-10002437
ES-2012-4811686,"Fellowes Box, Wire Frame",34,2,13.47,OFF-TEN-10000360
HU-2012-9490,"Accos Clamps, Assorted Sizes",34,2,10.08,OFF-ST-10004035
IN-2012-62765,"Accos Rubber Bands, Metal",34,2,10.74,OFF-ST-10002562
MX-2012-142090,"Stanley Markers, Water Color",34,2,8.76,OFF-ELD-10002297
IN-2012-55387,"Binney & Smith Highlighters, Easy-Erase",34,2,15.84,OFF-ST-10002292
US-2012-164546,"Tenex Photo Frame, Erganomic",34,2,-14.84,OFF-ST-10000704
ES-2012-3802742,"BIC Highlighters, Blue",34,2,11.334,OFF-ST-10001534
ZA-2012-3540,"Ibico Binder, Durable",34,2,0.96,OFF-FEL-10004665
ES-2012-2633867,"Ibico Binder, Durable",34,2,0.96,OFF-ST-10000419
IN-2012-29487,"Ibico Binder, Durable",34,2,7.08,OFF-ST-10003056
ES-2012-2740636,"Ames Business Envelopes, Recycled",34,2,8.52,OFF-ELD-10003038
MX-2012-135433,"Deflect-O Stacking Tray, Durable",34,2,0.32,OFF-ST-10004340
IN-2012-49766,"Enermax Memo Slips, Multicolor",34,2,11.58,OFF-ST-10002271
IN-2012-49780,"Fellowes Box, Wire Frame",34,2,2.25,OFF-FEL-10002837
CA-2012-113131,"Tennsco Lockers, Sand",34,2,1.6784,OFF-ST-10000419
US-2012-106600,"Hon Bag Chairs, Black",34,2,-8.544,OFF-ELD-10002207
ES-2012-4574908,"OIC Rubber Bands, Metal",34,2,13.02,OFF-ST-10003266
CA-2012-154746,Brown Kraft Recycled Envelopes,34,2,16.98,OFF-ST-10003089
KE-2012-7350,"Ames Business Envelopes, Recycled",34,2,8.52,OFF-ST-10000078
ES-2012-4610139,"Accos Rubber Bands, Metal",34,2,12.42,OFF-ST-10004428
CA-2012-157287,"Tennsco Lockers, Sand",34,2,1.6784,OFF-TEN-10000360
ES-2012-1749192,"SanDisk Memo Slips, Premium",34,2,12.9,OFF-ST-10003018
ID-2013-22725,"Advantus Clamps, 12 Pack",34,2,5.976,OFF-ELD-10000845
IN-2013-78809,"Sanford Highlighters, Fluorescent",34,2,11.22,OFF-ELD-10002240
MX-2013-116253,"Kraft Manila Envelope, Recycled",34,2,15.16,OFF-SME-10001745
IN-2013-22109,"Tenex Light Bulb, Duo Pack",34,2,-0.438,OFF-ST-10002790
MX-2013-155236,"Acme Scissors, High Speed",34,2,8.48,OFF-ST-10000442
NI-2013-130,"Fellowes Trays, Wire Frame",34,2,-50.844,OFF-ST-10002066
ID-2013-58845,"Tenex Box, Industrial",34,2,5.04,OFF-ST-10003319
IN-2013-79530,"Green Bar Memo Slips, Recycled",34,2,10.74,OFF-ST-10001729
CA-2013-126795,Premium Transparent Presentation Covers by GBC,34,2,11.7488,OFF-ST-10003716
ES-2013-2491395,"Ibico Binder, Durable",34,2,0.96,OFF-ST-10004930
IV-2013-7910,"Advantus Light Bulb, Durable",34,2,8.16,OFF-ST-10002561
CA-2013-161095,GBC Premium Transparent Covers with Diagonal Lined Pattern,34,2,11.7488,OFF-ST-10000645
US-2013-122917,"Advantus Door Stop, Durable",34,2,-19.632,OFF-ST-10002460
ID-2013-85102,"Jiffy Manila Envelope, Security-Tint",34,2,-11.388,OFF-ST-10003089
ES-2013-1188032,"Sanford Highlighters, Fluorescent",34,2,14.28,OFF-ST-10004409
IN-2013-81665,"Cameo Business Envelopes, Security-Tint",34,2,2.7,OFF-ST-10004793
MX-2013-133018,"Kraft Manila Envelope, Recycled",34,2,15.16,OFF-ST-10002608
CA-2013-118689,Stanley Bostitch Contemporary Electric Pencil Sharpeners,34,2,9.5088,OFF-ST-10000875
HU-2013-4630,"Eldon Folders, Blue",34,2,5.76,OFF-ST-10001490
IN-2013-16397,"Advantus Light Bulb, Erganomic",34,2,10.782,OFF-ST-10003964
CA-2013-100468,"iKross Bluetooth Portable Keyboard + Cell Phone Stand Holder + Brush for Apple iPhone 5S 5C 5, 4S 4",34,2,3.352,OFF-ST-10003154
IN-2013-29340,"SanDisk Memo Slips, Premium",34,2,11.52,OFF-ST-10003956
CA-2013-111941,GBC Premium Transparent Covers with Diagonal Lined Pattern,34,2,11.7488,OFF-ST-10000604
ES-2013-5731775,"Tenex Box, Industrial",34,2,15.96,OFF-ST-10004017
ID-2014-82862,"Binney & Smith Pencil Sharpener, Easy-Erase",34,2,-0.564,OFF-ROG-10002279
IR-2014-7480,"Cameo Business Envelopes, Security-Tint",34,2,12.18,OFF-FEL-10002158
CA-2014-3210,"Eldon Folders, Blue",34,2,5.76,OFF-ST-10004381
ES-2014-2280822,"Enermax Parchment Paper, Multicolor",34,2,10.08,OFF-ST-10003929
ES-2014-1872015,"Binney & Smith Highlighters, Easy-Erase",34,2,12.12,OFF-ST-10001172
SA-2014-9000,"Ames Business Envelopes, Recycled",34,2,8.52,OFF-ELD-10001293
NI-2014-5680,"Eldon Clock, Black",34,2,-47.508,OFF-ST-10002370
TU-2014-40,"Advantus Door Stop, Durable",34,2,-8.412,OFF-FEL-10001541
IN-2014-52062,"Advantus Stacking Tray, Erganomic",34,2,-5.616,OFF-ELD-10002297
CA-2014-6030,"Sanford Highlighters, Fluorescent",34,2,14.28,OFF-ST-10003058
ES-2014-1054685,"Enermax Parchment Paper, Multicolor",34,2,10.08,OFF-ROG-10003733
TO-2014-5740,"Ibico Binder, Durable",34,2,0.96,OFF-ST-10000486
IN-2014-72796,"Green Bar Memo Slips, Recycled",34,2,10.74,OFF-ST-10001051
SF-2014-2890,"Enermax Parchment Paper, Multicolor",34,2,10.08,OFF-TEN-10001129
ID-2014-35521,"SanDisk Computer Printout Paper, 8.5 x 11",34,2,-33.93,OFF-ST-10000990
MX-2014-152114,"Stiletto Scissors, Easy Grip",34,2,10.76,OFF-ST-10001370
IN-2014-86768,"Accos Clamps, Assorted Sizes",34,2,5.7,OFF-ST-10001941
PL-2014-2570,"Advantus Light Bulb, Durable",34,2,8.16,OFF-ST-10003111
BO-2014-2490,"Ames Business Envelopes, Recycled",34,2,8.52,OFF-ST-10004668
ES-2014-5621218,"SanDisk Memo Slips, Recycled",34,2,13.8,OFF-ST-10002371
IZ-2014-7180,"Cameo Business Envelopes, Security-Tint",34,2,12.18,OFF-ST-10000028
ES-2014-3704704,"Sanford Highlighters, Fluorescent",34,2,14.28,OFF-ROG-10002818
ES-2014-2522974,"Ibico Binder, Durable",34,2,0.96,OFF-ST-10003164
ES-2014-4022101,"Sanford Highlighters, Fluorescent",34,2,14.28,OFF-ST-10001562
TU-2014-340,"Fiskars Trimmer, High Speed",34,2,-38.1,OFF-ST-10000642
CA-2014-164756,"Fiskars 8"" Scissors, 2/Pack",34,2,9.9992,OFF-ST-10002574
EG-2014-2170,"SanDisk Memo Slips, Premium",34,2,12.9,OFF-ST-10004695
MX-2014-113572,"SanDisk Message Books, Multicolor",34,2,8.4,OFF-ST-10004368
ID-2014-84262,"Logitech Flash Drive, Erganomic",34,2,2.244,OFF-SME-10002823
IN-2014-45188,"Eldon Folders, Blue",34,2,10.5,OFF-ST-10004963
MX-2014-157231,"Eldon Light Bulb, Black",34,2,9.72,OFF-ST-10004342
EG-2014-3540,"Accos Rubber Bands, Metal",34,2,12.42,OFF-SME-10004247
IN-2014-80888,"Enermax Parchment Paper, Multicolor",34,2,4.02,OFF-ST-10001858
IN-2014-86194,"SanDisk Memo Slips, Premium",34,2,11.52,OFF-ST-10000695
ES-2014-3937023,"Sanford Highlighters, Fluorescent",34,2,14.28,OFF-ST-10001554
ES-2014-4434983,"Enermax Memo Slips, Multicolor",34,2,16.02,OFF-ST-10002172
ES-2014-4131647,"Fellowes Box, Wire Frame",34,2,13.47,OFF-ST-10004507
MX-2014-137743,"Rubbermaid Stacking Tray, Black",34,2,2.68,OFF-ST-10004841
ID-2014-53840,"Stockwell Clamps, Metal",34,2,-1.572,OFF-FEL-10003785
CA-2014-6550,"Enermax Parchment Paper, Multicolor",34,2,10.08,OFF-ST-10004550
ES-2014-2385129,"Rubbermaid Light Bulb, Black",34,2,13.152,OFF-ROG-10002132
IN-2011-35654,"OIC Push Pins, Bulk Pack",30,2,5.64,OFF-ST-10003018
ES-2011-1374122,"Binney & Smith Pens, Water Color",30,2,10.86,OFF-TEN-10003211
IZ-2011-9890,"Acco Binder, Economy",30,2,4.2,OFF-ST-10003141
CG-2011-6250,"OIC Push Pins, Metal",30,2,12,OFF-ST-10002164
US-2011-164763,"GBC Twin Loop Wire Binding Elements, 9/16"" Spine, Black",30,2,14.9156,OFF-ST-10003017
IN-2011-60511,"Accos Rubber Bands, Bulk Pack",30,2,10.644,OFF-ST-10002650
MX-2011-142307,"Kleencut Scissors, High Speed",30,2,4.16,OFF-ST-10000103
US-2011-157021,Avery 490,30,2,14.8,OFF-ST-10001954
IN-2011-65964,"Xerox Memo Slips, Multicolor",30,2,0.54,OFF-ST-10004183
ES-2011-4154402,"Binney & Smith Pens, Water Color",30,2,10.86,OFF-ST-10001719
NI-2011-9710,"Eldon Door Stop, Duo Pack",30,2,-39.228,OFF-ST-10003172
CA-2011-169775,Jiffy Padded Mailers with Self-Seal Closure,30,2,10.8054,OFF-ST-10000619
CA-2011-103940,Eldon Gobal File Keepers,30,2,1.2112,OFF-ST-10002395
SA-2011-1630,"Eaton Parchment Paper, Multicolor",30,2,6.54,OFF-ST-10001558
IR-2011-7300,"Ibico Binder, Clear",30,2,2.64,OFF-SME-10004370
ES-2011-1708709,"Smead Folders, Wire Frame",30,2,-1.332,OFF-ST-10004183
NI-2011-3120,"Wilson Jones Binding Machine, Durable",30,2,-68.664,OFF-ST-10003164
CA-2011-460,"Acco Binder, Economy",30,2,4.2,OFF-ST-10000136
NI-2012-7400,"Wilson Jones Binding Machine, Recycled",30,2,-58.248,OFF-FEL-10004665
IN-2012-35143,"Ibico Binder Covers, Durable",30,2,10.56,OFF-ST-10001051
ES-2012-2974297,"Ibico Binder Covers, Durable",30,2,3.6,OFF-ST-10002399
CA-2012-146255,"GBC Twin Loop Wire Binding Elements, 9/16"" Spine, Black",30,2,14.9156,OFF-ST-10000676
RS-2012-3010,"Jiffy Business Envelopes, Recycled",30,2,4.68,OFF-ST-10000378
ES-2012-2229596,"Acco Binder Covers, Durable",30,2,13.32,OFF-TEN-10000433
NI-2012-4860,"Sanford Canvas, Blue",30,2,-41.448,OFF-ST-10004060
MX-2012-116582,"Ames Peel and Seal, with clear poly window",30,2,0.28,OFF-SME-10001745
ES-2012-5232287,"Binney & Smith Pens, Water Color",30,2,10.86,OFF-TEN-10002817
CA-2012-155054,Recycled Easel Ring Binders,30,2,13.428,OFF-ST-10002271
ID-2012-62513,"Green Bar Parchment Paper, Recycled",30,2,-0.018,OFF-ST-10001554
IZ-2012-3760,"Ibico Binder, Clear",30,2,2.64,OFF-ST-10002706
ES-2012-4207693,"Acco Binder, Economy",30,2,4.2,OFF-ST-10001440
ES-2012-4635011,"Ibico Binder Covers, Durable",30,2,3.6,OFF-ST-10001646
ID-2012-85095,"Stiletto Scissors, Easy Grip",30,2,-17.184,OFF-ST-10003123
ID-2012-26463,"Xerox Computer Printout Paper, 8.5 x 11",30,2,-14.04,OFF-ST-10003344
CG-2012-3820,"Acco Binder Covers, Durable",30,2,13.32,OFF-ST-10003147
ES-2012-5805673,"Accos Rubber Bands, Bulk Pack",30,2,12.984,OFF-ST-10003305
CA-2012-119627,Imation Clip USB flash drive - 8 GB,30,2,-5.264,OFF-ST-10001974
IT-2012-4913428,"SanDisk Computer Printout Paper, Premium",30,2,-16.71,OFF-ST-10001010
IR-2012-1100,"Acco Binder, Economy",30,2,4.2,OFF-ST-10004346
MX-2012-166485,"Jiffy Peel and Seal, Security-Tint",30,2,7.44,OFF-ST-10004996
IN-2012-12841,"Binney & Smith Highlighters, Easy-Erase",30,2,12.468,OFF-ST-10000127
IT-2012-1609351,"Ibico Binder, Clear",30,2,2.64,OFF-ST-10000650
US-2012-153836,"Advantus Door Stop, Black",30,2,-10.22,OFF-ST-10000220
ES-2012-1874747,"OIC Push Pins, Metal",30,2,12,OFF-ST-10004668
NI-2012-8830,"Acme Shears, High Speed",30,2,-19.968,OFF-ST-10002399
ES-2012-4079399,"Xerox Memo Slips, Multicolor",30,2,0.84,OFF-ST-10000154
